Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Tipus_sup,Superficie_m2
2026,2,L'Eixample,6,la Sagrada Família,27,Superfície_serveis,16487
2026,2,L'Eixample,6,la Sagrada Família,28,Superfície_serveis,20043
2026,2,L'Eixample,6,la Sagrada Família,29,Superfície_serveis,7845
2026,2,L'Eixample,6,la Sagrada Família,30,Superfície_serveis,8716
2026,2,L'Eixample,6,la Sagrada Família,31,Superfície_serveis,8086
2026,2,L'Eixample,6,la Sagrada Família,32,Superfície_serveis,12821
2026,2,L'Eixample,6,la Sagrada Família,33,Superfície_serveis,6197
2026,2,L'Eixample,6,la Sagrada Família,34,Superfície_serveis,5881
2026,2,L'Eixample,6,la Sagrada Família,35,Superfície_serveis,8586
2026,2,L'Eixample,6,la Sagrada Família,36,Superfície_serveis,7507
2026,2,L'Eixample,6,la Sagrada Família,37,Superfície_serveis,7264
2026,2,L'Eixample,6,la Sagrada Família,38,Superfície_serveis,6347
2026,2,L'Eixample,6,la Sagrada Família,39,Superfície_serveis,8991
2026,2,L'Eixample,6,la Sagrada Família,40,Superfície_serveis,9844
2026,2,L'Eixample,6,la Sagrada Família,41,Superfície_serveis,12433
2026,2,L'Eixample,6,la Sagrada Família,42,Superfície_serveis,8040
2026,2,L'Eixample,6,la Sagrada Família,43,Superfície_serveis,12399
2026,2,L'Eixample,6,la Sagrada Família,44,Superfície_serveis,11519
2026,2,L'Eixample,6,la Sagrada Família,45,Superfície_serveis,5733
2026,2,L'Eixample,6,la Sagrada Família,46,Superfície_serveis,7068
2026,2,L'Eixample,6,la Sagrada Família,47,Superfície_serveis,12586
2026,2,L'Eixample,6,la Sagrada Família,48,Superfície_serveis,9936
2026,2,L'Eixample,6,la Sagrada Família,49,Superfície_serveis,15057
2026,2,L'Eixample,6,la Sagrada Família,50,Superfície_serveis,10066
2026,2,L'Eixample,6,la Sagrada Família,51,Superfície_serveis,18048
2026,2,L'Eixample,6,la Sagrada Família,52,Superfície_serveis,11055
2026,2,L'Eixample,6,la Sagrada Família,53,Superfície_serveis,18216
2026,2,L'Eixample,6,la Sagrada Família,54,Superfície_serveis,17212
2026,2,L'Eixample,7,la Dreta de l'Eixample,55,Superfície_serveis,11301
2026,2,L'Eixample,7,la Dreta de l'Eixample,56,Superfície_serveis,16627
2026,2,L'Eixample,7,la Dreta de l'Eixample,57,Superfície_serveis,8993
2026,2,L'Eixample,7,la Dreta de l'Eixample,58,Superfície_serveis,18852
2026,2,L'Eixample,7,la Dreta de l'Eixample,59,Superfície_serveis,18944
2026,2,L'Eixample,7,la Dreta de l'Eixample,60,Superfície_serveis,22336
2026,2,L'Eixample,7,la Dreta de l'Eixample,61,Superfície_serveis,10446
2026,2,L'Eixample,7,la Dreta de l'Eixample,62,Superfície_serveis,15055
2026,2,L'Eixample,7,la Dreta de l'Eixample,63,Superfície_serveis,13939
2026,2,L'Eixample,7,la Dreta de l'Eixample,64,Superfície_serveis,15914
2026,2,L'Eixample,7,la Dreta de l'Eixample,65,Superfície_serveis,18602
2026,2,L'Eixample,7,la Dreta de l'Eixample,66,Superfície_serveis,12855
2026,2,L'Eixample,7,la Dreta de l'Eixample,67,Superfície_serveis,10989
2026,2,L'Eixample,7,la Dreta de l'Eixample,68,Superfície_serveis,13579
2026,2,L'Eixample,7,la Dreta de l'Eixample,69,Superfície_serveis,18020
2026,2,L'Eixample,7,la Dreta de l'Eixample,70,Superfície_serveis,15837
2026,2,L'Eixample,7,la Dreta de l'Eixample,71,Superfície_serveis,25750
2026,2,L'Eixample,7,la Dreta de l'Eixample,72,Superfície_serveis,16468
2026,2,L'Eixample,7,la Dreta de l'Eixample,73,Superfície_serveis,26749
2026,2,L'Eixample,7,la Dreta de l'Eixample,74,Superfície_serveis,15512
2026,2,L'Eixample,7,la Dreta de l'Eixample,75,Superfície_serveis,17910
2026,2,L'Eixample,7,la Dreta de l'Eixample,76,Superfície_serveis,23957
2026,2,L'Eixample,7,la Dreta de l'Eixample,77,Superfície_serveis,61722
2026,2,L'Eixample,7,la Dreta de l'Eixample,78,Superfície_serveis,41047
2026,2,L'Eixample,7,la Dreta de l'Eixample,79,Superfície_serveis,38198
2026,2,L'Eixample,7,la Dreta de l'Eixample,80,Superfície_serveis,44379
2026,2,L'Eixample,7,la Dreta de l'Eixample,81,Superfície_serveis,43638
2026,2,L'Eixample,7,la Dreta de l'Eixample,82,Superfície_serveis,25809
2026,2,L'Eixample,7,la Dreta de l'Eixample,83,Superfície_serveis,43987
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,84,Superfície_serveis,19799
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,85,Superfície_serveis,25204
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,86,Superfície_serveis,17908
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,87,Superfície_serveis,10901
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,88,Superfície_serveis,15224
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,89,Superfície_serveis,20063
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,90,Superfície_serveis,16606
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,91,Superfície_serveis,19867
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,92,Superfície_serveis,14304
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,93,Superfície_serveis,23836
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,94,Superfície_serveis,18946
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,95,Superfície_serveis,14459
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,96,Superfície_serveis,8780
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,97,Superfície_serveis,11912
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,98,Superfície_serveis,13524
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,99,Superfície_serveis,8933
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,100,Superfície_serveis,18710
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,101,Superfície_serveis,18279
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,102,Superfície_serveis,8966
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Superfície_serveis,20272
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Superfície_serveis,17285
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Superfície_serveis,16618
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Superfície_serveis,13326
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Superfície_serveis,16011
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Superfície_serveis,32910
2026,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Superfície_serveis,18919
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Superfície_serveis,18331
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Superfície_serveis,14709
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Superfície_serveis,19013
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Superfície_serveis,42579
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,114,Superfície_serveis,14223
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,115,Superfície_serveis,6158
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,116,Superfície_serveis,9195
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,117,Superfície_serveis,7328
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,118,Superfície_serveis,13216
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,119,Superfície_serveis,10129
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,120,Superfície_serveis,6789
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,121,Superfície_serveis,12580
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,122,Superfície_serveis,9911
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,123,Superfície_serveis,5775
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,124,Superfície_serveis,13066
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,125,Superfície_serveis,10864
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,126,Superfície_serveis,19749
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,127,Superfície_serveis,21023
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,128,Superfície_serveis,6263
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,129,Superfície_serveis,8872
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,130,Superfície_serveis,12947
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,131,Superfície_serveis,5870
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,132,Superfície_serveis,6498
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,133,Superfície_serveis,4723
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,134,Superfície_serveis,7133
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,135,Superfície_serveis,13797
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,136,Superfície_serveis,8152
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,137,Superfície_serveis,13014
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,138,Superfície_serveis,12654
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,139,Superfície_serveis,20558
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,140,Superfície_serveis,13031
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,141,Superfície_serveis,21700
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,Superfície_serveis,11784
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,Superfície_serveis,13177
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,Superfície_serveis,11412
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,Superfície_serveis,10538
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,Superfície_serveis,6555
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,Superfície_serveis,11099
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,Superfície_serveis,14399
2026,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,Superfície_serveis,10099
2026,2,L'Eixample,10,Sant Antoni,150,Superfície_serveis,14215
2026,2,L'Eixample,10,Sant Antoni,151,Superfície_serveis,13708
2026,2,L'Eixample,10,Sant Antoni,152,Superfície_serveis,16969
2026,2,L'Eixample,10,Sant Antoni,153,Superfície_serveis,17988
2026,2,L'Eixample,10,Sant Antoni,154,Superfície_serveis,7549
2026,2,L'Eixample,10,Sant Antoni,155,Superfície_serveis,10598
2026,2,L'Eixample,10,Sant Antoni,156,Superfície_serveis,6668
2026,2,L'Eixample,10,Sant Antoni,157,Superfície_serveis,5515
2026,2,L'Eixample,10,Sant Antoni,158,Superfície_serveis,10752
2026,2,L'Eixample,10,Sant Antoni,159,Superfície_serveis,11123
2026,2,L'Eixample,10,Sant Antoni,160,Superfície_serveis,11970
2026,2,L'Eixample,10,Sant Antoni,161,Superfície_serveis,7844
2026,2,L'Eixample,10,Sant Antoni,162,Superfície_serveis,5405
2026,2,L'Eixample,10,Sant Antoni,163,Superfície_serveis,10596
2026,2,L'Eixample,10,Sant Antoni,164,Superfície_serveis,11115
2026,2,L'Eixample,10,Sant Antoni,165,Superfície_serveis,13742
2026,2,L'Eixample,10,Sant Antoni,166,Superfície_serveis,19161
2026,2,L'Eixample,10,Sant Antoni,167,Superfície_serveis,19099
2026,2,L'Eixample,10,Sant Antoni,168,Superfície_serveis,24986
2026,2,L'Eixample,10,Sant Antoni,169,Superfície_serveis,12498
2026,2,L'Eixample,10,Sant Antoni,170,Superfície_serveis,10492
2026,2,L'Eixample,10,Sant Antoni,171,Superfície_serveis,9921
2026,2,L'Eixample,10,Sant Antoni,172,Superfície_serveis,6996
2026,2,L'Eixample,10,Sant Antoni,173,Superfície_serveis,9610
2026,3,Sants-Montjuïc,11,el Poble Sec,1,Superfície_serveis,11789
2026,3,Sants-Montjuïc,11,el Poble Sec,2,Superfície_serveis,10167
2026,3,Sants-Montjuïc,11,el Poble Sec,3,Superfície_serveis,7197
2026,3,Sants-Montjuïc,11,el Poble Sec,4,Superfície_serveis,10492
2026,3,Sants-Montjuïc,11,el Poble Sec,5,Superfície_serveis,6348
2026,3,Sants-Montjuïc,11,el Poble Sec,6,Superfície_serveis,5392
2026,3,Sants-Montjuïc,11,el Poble Sec,7,Superfície_serveis,8431
2026,3,Sants-Montjuïc,11,el Poble Sec,8,Superfície_serveis,5390
2026,3,Sants-Montjuïc,11,el Poble Sec,9,Superfície_serveis,5332
2026,3,Sants-Montjuïc,11,el Poble Sec,10,Superfície_serveis,8969
2026,3,Sants-Montjuïc,11,el Poble Sec,11,Superfície_serveis,9563
2026,3,Sants-Montjuïc,11,el Poble Sec,12,Superfície_serveis,8781
2026,3,Sants-Montjuïc,11,el Poble Sec,13,Superfície_serveis,6650
2026,3,Sants-Montjuïc,11,el Poble Sec,14,Superfície_serveis,6380
2026,3,Sants-Montjuïc,11,el Poble Sec,15,Superfície_serveis,14467
2026,3,Sants-Montjuïc,11,el Poble Sec,16,Superfície_serveis,8378
2026,3,Sants-Montjuïc,11,el Poble Sec,17,Superfície_serveis,6047
2026,3,Sants-Montjuïc,11,el Poble Sec,18,Superfície_serveis,7996
2026,3,Sants-Montjuïc,11,el Poble Sec,19,Superfície_serveis,14145
2026,3,Sants-Montjuïc,11,el Poble Sec,20,Superfície_serveis,7391
2026,3,Sants-Montjuïc,11,el Poble Sec,21,Superfície_serveis,3836
2026,3,Sants-Montjuïc,11,el Poble Sec,22,Superfície_serveis,6070
2026,3,Sants-Montjuïc,11,el Poble Sec,23,Superfície_serveis,8321
2026,3,Sants-Montjuïc,11,el Poble Sec,24,Superfície_serveis,11693
2026,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,Superfície_serveis,126693
2026,3,Sants-Montjuïc,13,la Marina de Port,26,Superfície_serveis,7484
2026,3,Sants-Montjuïc,13,la Marina de Port,27,Superfície_serveis,10995
2026,3,Sants-Montjuïc,13,la Marina de Port,28,Superfície_serveis,40494
2026,3,Sants-Montjuïc,13,la Marina de Port,29,Superfície_serveis,8313
2026,3,Sants-Montjuïc,13,la Marina de Port,30,Superfície_serveis,64926
2026,3,Sants-Montjuïc,13,la Marina de Port,31,Superfície_serveis,14026
2026,3,Sants-Montjuïc,13,la Marina de Port,32,Superfície_serveis,19810
2026,3,Sants-Montjuïc,13,la Marina de Port,33,Superfície_serveis,6648
2026,3,Sants-Montjuïc,13,la Marina de Port,34,Superfície_serveis,9995
2026,3,Sants-Montjuïc,13,la Marina de Port,35,Superfície_serveis,13971
2026,3,Sants-Montjuïc,13,la Marina de Port,36,Superfície_serveis,22863
2026,3,Sants-Montjuïc,13,la Marina de Port,37,Superfície_serveis,6548
2026,3,Sants-Montjuïc,13,la Marina de Port,38,Superfície_serveis,5747
2026,3,Sants-Montjuïc,13,la Marina de Port,39,Superfície_serveis,12059
2026,3,Sants-Montjuïc,13,la Marina de Port,211,Superfície_serveis,8099
2026,3,Sants-Montjuïc,13,la Marina de Port,212,Superfície_serveis,11003
2026,3,Sants-Montjuïc,13,la Marina de Port,213,Superfície_serveis,17433
2026,3,Sants-Montjuïc,14,la Font de la Guatlla,40,Superfície_serveis,11297
2026,3,Sants-Montjuïc,14,la Font de la Guatlla,41,Superfície_serveis,5519
2026,3,Sants-Montjuïc,14,la Font de la Guatlla,42,Superfície_serveis,7888
2026,3,Sants-Montjuïc,14,la Font de la Guatlla,43,Superfície_serveis,12041
2026,3,Sants-Montjuïc,14,la Font de la Guatlla,44,Superfície_serveis,14451
2026,3,Sants-Montjuïc,14,la Font de la Guatlla,45,Superfície_serveis,7223
2026,3,Sants-Montjuïc,14,la Font de la Guatlla,46,Superfície_serveis,11981
2026,3,Sants-Montjuïc,15,Hostafrancs,47,Superfície_serveis,20370
2026,3,Sants-Montjuïc,15,Hostafrancs,48,Superfície_serveis,19066
2026,3,Sants-Montjuïc,15,Hostafrancs,49,Superfície_serveis,9815
2026,3,Sants-Montjuïc,15,Hostafrancs,50,Superfície_serveis,17558
2026,3,Sants-Montjuïc,15,Hostafrancs,51,Superfície_serveis,12193
2026,3,Sants-Montjuïc,15,Hostafrancs,52,Superfície_serveis,14692
2026,3,Sants-Montjuïc,15,Hostafrancs,53,Superfície_serveis,13896
2026,3,Sants-Montjuïc,15,Hostafrancs,54,Superfície_serveis,10999
2026,3,Sants-Montjuïc,15,Hostafrancs,55,Superfície_serveis,12564
2026,3,Sants-Montjuïc,15,Hostafrancs,56,Superfície_serveis,4503
2026,3,Sants-Montjuïc,16,la Bordeta,57,Superfície_serveis,9468
2026,3,Sants-Montjuïc,16,la Bordeta,58,Superfície_serveis,21849
2026,3,Sants-Montjuïc,16,la Bordeta,59,Superfície_serveis,7156
2026,3,Sants-Montjuïc,16,la Bordeta,60,Superfície_serveis,12656
2026,3,Sants-Montjuïc,16,la Bordeta,61,Superfície_serveis,4187
2026,3,Sants-Montjuïc,16,la Bordeta,62,Superfície_serveis,6766
2026,3,Sants-Montjuïc,16,la Bordeta,63,Superfície_serveis,26670
2026,3,Sants-Montjuïc,16,la Bordeta,64,Superfície_serveis,38999
2026,3,Sants-Montjuïc,16,la Bordeta,65,Superfície_serveis,5112
2026,3,Sants-Montjuïc,16,la Bordeta,66,Superfície_serveis,14503
2026,3,Sants-Montjuïc,16,la Bordeta,67,Superfície_serveis,7957
2026,3,Sants-Montjuïc,16,la Bordeta,68,Superfície_serveis,6677
2026,3,Sants-Montjuïc,16,la Bordeta,69,Superfície_serveis,5412
2026,3,Sants-Montjuïc,17,Sants-Badal,70,Superfície_serveis,5024
2026,3,Sants-Montjuïc,17,Sants-Badal,71,Superfície_serveis,7260
2026,3,Sants-Montjuïc,17,Sants-Badal,72,Superfície_serveis,6645
2026,3,Sants-Montjuïc,17,Sants-Badal,73,Superfície_serveis,8937
2026,3,Sants-Montjuïc,17,Sants-Badal,74,Superfície_serveis,11165
2026,3,Sants-Montjuïc,17,Sants-Badal,75,Superfície_serveis,12513
2026,3,Sants-Montjuïc,17,Sants-Badal,76,Superfície_serveis,5240
2026,3,Sants-Montjuïc,17,Sants-Badal,77,Superfície_serveis,7237
2026,3,Sants-Montjuïc,17,Sants-Badal,78,Superfície_serveis,10193
2026,3,Sants-Montjuïc,17,Sants-Badal,79,Superfície_serveis,9443
2026,3,Sants-Montjuïc,17,Sants-Badal,80,Superfície_serveis,8200
2026,3,Sants-Montjuïc,17,Sants-Badal,81,Superfície_serveis,11961
2026,3,Sants-Montjuïc,17,Sants-Badal,82,Superfície_serveis,15725
2026,3,Sants-Montjuïc,17,Sants-Badal,83,Superfície_serveis,7383
2026,3,Sants-Montjuïc,17,Sants-Badal,84,Superfície_serveis,6834
2026,3,Sants-Montjuïc,17,Sants-Badal,85,Superfície_serveis,10258
2026,3,Sants-Montjuïc,18,Sants,86,Superfície_serveis,8334
2026,3,Sants-Montjuïc,18,Sants,87,Superfície_serveis,12075
2026,3,Sants-Montjuïc,18,Sants,88,Superfície_serveis,8191
2026,3,Sants-Montjuïc,18,Sants,89,Superfície_serveis,9130
2026,3,Sants-Montjuïc,18,Sants,90,Superfície_serveis,13650
2026,3,Sants-Montjuïc,18,Sants,91,Superfície_serveis,7065
2026,3,Sants-Montjuïc,18,Sants,92,Superfície_serveis,8793
2026,3,Sants-Montjuïc,18,Sants,93,Superfície_serveis,9910
2026,3,Sants-Montjuïc,18,Sants,94,Superfície_serveis,9556
2026,3,Sants-Montjuïc,18,Sants,95,Superfície_serveis,10296
2026,3,Sants-Montjuïc,18,Sants,96,Superfície_serveis,9137
2026,3,Sants-Montjuïc,18,Sants,97,Superfície_serveis,6426
2026,3,Sants-Montjuïc,18,Sants,98,Superfície_serveis,7993
2026,3,Sants-Montjuïc,18,Sants,99,Superfície_serveis,5301
2026,3,Sants-Montjuïc,18,Sants,100,Superfície_serveis,8363
2026,3,Sants-Montjuïc,18,Sants,101,Superfície_serveis,6844
2026,3,Sants-Montjuïc,18,Sants,102,Superfície_serveis,8988
2026,3,Sants-Montjuïc,18,Sants,103,Superfície_serveis,6092
2026,3,Sants-Montjuïc,18,Sants,104,Superfície_serveis,7939
2026,3,Sants-Montjuïc,18,Sants,105,Superfície_serveis,7529
2026,3,Sants-Montjuïc,18,Sants,106,Superfície_serveis,7200
2026,3,Sants-Montjuïc,18,Sants,107,Superfície_serveis,16955
2026,3,Sants-Montjuïc,18,Sants,108,Superfície_serveis,9473
2026,3,Sants-Montjuïc,18,Sants,109,Superfície_serveis,8941
2026,3,Sants-Montjuïc,18,Sants,110,Superfície_serveis,10757
2026,3,Sants-Montjuïc,18,Sants,111,Superfície_serveis,12189
2026,3,Sants-Montjuïc,18,Sants,112,Superfície_serveis,16275
2026,3,Sants-Montjuïc,18,Sants,113,Superfície_serveis,16799
2026,3,Sants-Montjuïc,18,Sants,114,Superfície_serveis,10529
2026,4,Les Corts,19,les Corts,1,Superfície_serveis,7098
2026,4,Les Corts,19,les Corts,2,Superfície_serveis,16159
2026,4,Les Corts,19,les Corts,3,Superfície_serveis,8813
2026,4,Les Corts,19,les Corts,4,Superfície_serveis,7723
2026,4,Les Corts,19,les Corts,5,Superfície_serveis,6755
2026,4,Les Corts,19,les Corts,6,Superfície_serveis,9699
2026,4,Les Corts,19,les Corts,7,Superfície_serveis,5507
2026,4,Les Corts,19,les Corts,8,Superfície_serveis,7632
2026,4,Les Corts,19,les Corts,9,Superfície_serveis,11843
2026,4,Les Corts,19,les Corts,10,Superfície_serveis,6118
2026,4,Les Corts,19,les Corts,11,Superfície_serveis,23796
2026,4,Les Corts,19,les Corts,12,Superfície_serveis,9475
2026,4,Les Corts,19,les Corts,13,Superfície_serveis,9424
2026,4,Les Corts,19,les Corts,14,Superfície_serveis,9492
2026,4,Les Corts,19,les Corts,15,Superfície_serveis,11455
2026,4,Les Corts,19,les Corts,16,Superfície_serveis,6475
2026,4,Les Corts,19,les Corts,17,Superfície_serveis,9665
2026,4,Les Corts,19,les Corts,18,Superfície_serveis,15635
2026,4,Les Corts,19,les Corts,19,Superfície_serveis,16683
2026,4,Les Corts,19,les Corts,20,Superfície_serveis,9493
2026,4,Les Corts,19,les Corts,21,Superfície_serveis,15153
2026,4,Les Corts,19,les Corts,22,Superfície_serveis,90365
2026,4,Les Corts,19,les Corts,23,Superfície_serveis,22931
2026,4,Les Corts,19,les Corts,24,Superfície_serveis,22407
2026,4,Les Corts,19,les Corts,25,Superfície_serveis,11776
2026,4,Les Corts,19,les Corts,26,Superfície_serveis,12336
2026,4,Les Corts,19,les Corts,27,Superfície_serveis,20303
2026,4,Les Corts,19,les Corts,28,Superfície_serveis,8253
2026,4,Les Corts,19,les Corts,29,Superfície_serveis,17759
2026,4,Les Corts,19,les Corts,30,Superfície_serveis,16717
2026,4,Les Corts,19,les Corts,31,Superfície_serveis,12359
2026,4,Les Corts,19,les Corts,32,Superfície_serveis,9000
2026,4,Les Corts,19,les Corts,33,Superfície_serveis,5813
2026,4,Les Corts,19,les Corts,34,Superfície_serveis,14361
2026,4,Les Corts,19,les Corts,35,Superfície_serveis,10073
2026,4,Les Corts,20,la Maternitat i Sant Ramon,36,Superfície_serveis,10092
2026,4,Les Corts,20,la Maternitat i Sant Ramon,37,Superfície_serveis,11639
2026,4,Les Corts,20,la Maternitat i Sant Ramon,38,Superfície_serveis,8696
2026,4,Les Corts,20,la Maternitat i Sant Ramon,39,Superfície_serveis,13476
2026,4,Les Corts,20,la Maternitat i Sant Ramon,40,Superfície_serveis,9619
2026,4,Les Corts,20,la Maternitat i Sant Ramon,41,Superfície_serveis,8815
2026,4,Les Corts,20,la Maternitat i Sant Ramon,42,Superfície_serveis,7839
2026,4,Les Corts,20,la Maternitat i Sant Ramon,43,Superfície_serveis,25087
2026,4,Les Corts,20,la Maternitat i Sant Ramon,44,Superfície_serveis,8921
2026,4,Les Corts,20,la Maternitat i Sant Ramon,45,Superfície_serveis,7274
2026,4,Les Corts,20,la Maternitat i Sant Ramon,46,Superfície_serveis,18787
2026,4,Les Corts,20,la Maternitat i Sant Ramon,47,Superfície_serveis,13927
2026,4,Les Corts,20,la Maternitat i Sant Ramon,48,Superfície_serveis,13557
2026,4,Les Corts,20,la Maternitat i Sant Ramon,49,Superfície_serveis,24924
2026,4,Les Corts,20,la Maternitat i Sant Ramon,84,Superfície_serveis,12821
2026,4,Les Corts,21,Pedralbes,50,Superfície_serveis,31736
2026,4,Les Corts,21,Pedralbes,51,Superfície_serveis,8471
2026,4,Les Corts,21,Pedralbes,52,Superfície_serveis,46525
2026,4,Les Corts,21,Pedralbes,53,Superfície_serveis,15500
2026,4,Les Corts,21,Pedralbes,54,Superfície_serveis,11508
2026,4,Les Corts,21,Pedralbes,55,Superfície_serveis,83686
2026,4,Les Corts,21,Pedralbes,56,Superfície_serveis,53375
2026,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,Superfície_serveis,323
2026,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Superfície_serveis,5105
2026,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Superfície_serveis,6775
2026,5,Sarrià-Sant Gervasi,23,Sarrià,4,Superfície_serveis,3066
2026,5,Sarrià-Sant Gervasi,23,Sarrià,5,Superfície_serveis,1117
2026,5,Sarrià-Sant Gervasi,23,Sarrià,6,Superfície_serveis,40171
2026,5,Sarrià-Sant Gervasi,23,Sarrià,7,Superfície_serveis,27420
2026,5,Sarrià-Sant Gervasi,23,Sarrià,8,Superfície_serveis,19113
2026,5,Sarrià-Sant Gervasi,23,Sarrià,9,Superfície_serveis,19650
2026,5,Sarrià-Sant Gervasi,23,Sarrià,10,Superfície_serveis,12916
2026,5,Sarrià-Sant Gervasi,23,Sarrià,11,Superfície_serveis,11235
2026,5,Sarrià-Sant Gervasi,23,Sarrià,12,Superfície_serveis,10612
2026,5,Sarrià-Sant Gervasi,23,Sarrià,13,Superfície_serveis,12495
2026,5,Sarrià-Sant Gervasi,23,Sarrià,14,Superfície_serveis,20583
2026,5,Sarrià-Sant Gervasi,23,Sarrià,15,Superfície_serveis,18853
2026,5,Sarrià-Sant Gervasi,23,Sarrià,16,Superfície_serveis,12720
2026,5,Sarrià-Sant Gervasi,23,Sarrià,17,Superfície_serveis,25395
2026,5,Sarrià-Sant Gervasi,23,Sarrià,18,Superfície_serveis,6489
2026,5,Sarrià-Sant Gervasi,23,Sarrià,19,Superfície_serveis,28866
2026,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,Superfície_serveis,16106
2026,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,Superfície_serveis,27150
2026,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Superfície_serveis,23802
2026,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Superfície_serveis,14631
2026,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,Superfície_serveis,30598
2026,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Superfície_serveis,25552
2026,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,Superfície_serveis,25180
2026,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Superfície_serveis,28713
2026,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Superfície_serveis,21531
